condition,task,day,group,freq_hz,power_uV2_per_Hz
meditation,Retrieval,1,lateral_frontal,21.5,0.1438008059702192
meditation,Retrieval,1,lateral_frontal,22.0,0.2315621568263337
meditation,Retrieval,1,lateral_frontal,22.5,0.3384430585577648
meditation,Retrieval,1,lateral_frontal,23.0,0.1990756599862482
meditation,Retrieval,1,lateral_frontal,23.5,0.111502911886368
meditation,Retrieval,1,lateral_frontal,24.0,0.1921146297485642
meditation,Retrieval,1,lateral_frontal,24.5,0.1724526978936176
meditation,Retrieval,1,lateral_frontal,25.0,0.1730621944718584
meditation,Retrieval,1,lateral_frontal,25.5,0.1481306446198562
meditation,Retrieval,1,lateral_frontal,26.0,0.1542247559966309
meditation,Retrieval,1,lateral_frontal,26.5,0.2085011701905762
meditation,Retrieval,1,lateral_frontal,27.0,0.2140442476567042
meditation,Retrieval,1,lateral_frontal,27.5,0.085361430952672
meditation,Retrieval,1,lateral_frontal,28.0,0.1093315360325415
meditation,Retrieval,1,lateral_frontal,28.5,0.1210763861640028
meditation,Retrieval,1,lateral_frontal,29.0,0.1575987362981484
meditation,Retrieval,1,lateral_frontal,29.5,0.190820275612294
meditation,Retrieval,1,lateral_frontal,30.0,0.1987753249698372
meditation,Retrieval,1,lateral_frontal,30.5,0.1273075786100456
meditation,Retrieval,1,lateral_frontal,31.0,0.1003248386381883
meditation,Retrieval,1,lateral_frontal,31.5,0.1321582495558471
meditation,Retrieval,1,lateral_frontal,32.0,0.1445461779870623
meditation,Retrieval,1,lateral_frontal,32.5,0.111403931226372
meditation,Retrieval,1,lateral_frontal,33.0,0.116323142228302
meditation,Retrieval,1,lateral_frontal,33.5,0.1070335153461855
meditation,Retrieval,1,lateral_frontal,34.0,0.1547462619101303
meditation,Retrieval,1,lateral_frontal,34.5,0.0827691847974059
meditation,Retrieval,1,lateral_frontal,35.0,0.0765128519418433
meditation,Retrieval,1,lateral_frontal,35.5,0.0774349726690929
meditation,Retrieval,1,lateral_frontal,36.0,0.046434041471591
meditation,Retrieval,1,lateral_frontal,36.5,0.0670083776674024
meditation,Retrieval,1,lateral_frontal,37.0,0.0442905312590202
meditation,Retrieval,1,lateral_frontal,37.5,0.0273227225812806
meditation,Retrieval,1,lateral_frontal,38.0,0.0331797297406086
meditation,Retrieval,1,lateral_frontal,38.5,0.0261304024668468
meditation,Retrieval,1,lateral_frontal,39.0,0.013483401495639
meditation,Retrieval,1,lateral_frontal,39.5,0.0158727461658747
meditation,Retrieval,1,lateral_frontal,40.0,0.0100235118955291
meditation,Retrieval,2,lateral_frontal,0.5,0.2412249671144429
meditation,Retrieval,2,lateral_frontal,1.0,2.156555030545772
meditation,Retrieval,2,lateral_frontal,1.5,6.200300515755686
meditation,Retrieval,2,lateral_frontal,2.0,10.06367753317003
meditation,Retrieval,2,lateral_frontal,2.5,7.011299593563003
meditation,Retrieval,2,lateral_frontal,3.0,3.0806055351629547
meditation,Retrieval,2,lateral_frontal,3.5,2.0811914955705912
meditation,Retrieval,2,lateral_frontal,4.0,1.2291809768843227
meditation,Retrieval,2,lateral_frontal,4.5,1.0494945938728408
meditation,Retrieval,2,lateral_frontal,5.0,1.3701276975273102
meditation,Retrieval,2,lateral_frontal,5.5,1.1721586734747358
meditation,Retrieval,2,lateral_frontal,6.0,0.7784975229977702
meditation,Retrieval,2,lateral_frontal,6.5,0.7747012352490436
meditation,Retrieval,2,lateral_frontal,7.0,0.5696817306643539
meditation,Retrieval,2,lateral_frontal,7.5,0.603683161712486
meditation,Retrieval,2,lateral_frontal,8.0,0.5055353004902193
meditation,Retrieval,2,lateral_frontal,8.5,0.3705731602249134
meditation,Retrieval,2,lateral_frontal,9.0,0.5581506347220064
meditation,Retrieval,2,lateral_frontal,9.5,0.4930010172100495
meditation,Retrieval,2,lateral_frontal,10.0,0.2792606964924359
meditation,Retrieval,2,lateral_frontal,10.5,0.1781753930225313
meditation,Retrieval,2,lateral_frontal,11.0,0.3741682470228324
meditation,Retrieval,2,lateral_frontal,11.5,0.4663605331613222
meditation,Retrieval,2,lateral_frontal,12.0,0.2841245277592211
meditation,Retrieval,2,lateral_frontal,12.5,0.2558841279288262
meditation,Retrieval,2,lateral_frontal,13.0,0.1479563762336367
meditation,Retrieval,2,lateral_frontal,13.5,0.172763364228935
meditation,Retrieval,2,lateral_frontal,14.0,0.1974407337435298
meditation,Retrieval,2,lateral_frontal,14.5,0.1669978234098436
meditation,Retrieval,2,lateral_frontal,15.0,0.115876944317654
meditation,Retrieval,2,lateral_frontal,15.5,0.1287683885678641
meditation,Retrieval,2,lateral_frontal,16.0,0.2452306798630393
meditation,Retrieval,2,lateral_frontal,16.5,0.1644252701136434
meditation,Retrieval,2,lateral_frontal,17.0,0.124295275351411
meditation,Retrieval,2,lateral_frontal,17.5,0.1962199223749654
meditation,Retrieval,2,lateral_frontal,18.0,0.1293427281569378
meditation,Retrieval,2,lateral_frontal,18.5,0.1915163260984925
meditation,Retrieval,2,lateral_frontal,19.0,0.1174507967039674
meditation,Retrieval,2,lateral_frontal,19.5,0.2089372330942735
meditation,Retrieval,2,lateral_frontal,20.0,0.166842970301113
meditation,Retrieval,2,lateral_frontal,20.5,0.1453888182219009
meditation,Retrieval,2,lateral_frontal,21.0,0.1883470217178568
meditation,Retrieval,2,lateral_frontal,21.5,0.0841104555034276
meditation,Retrieval,2,lateral_frontal,22.0,0.1757606810470576
meditation,Retrieval,2,lateral_frontal,22.5,0.1933802637831904
meditation,Retrieval,2,lateral_frontal,23.0,0.1130250889072736
meditation,Retrieval,2,lateral_frontal,23.5,0.1383107358297522
meditation,Retrieval,2,lateral_frontal,24.0,0.1897135235239447
meditation,Retrieval,2,lateral_frontal,24.5,0.1266553222897481
meditation,Retrieval,2,lateral_frontal,25.0,0.0601098903248466
meditation,Retrieval,2,lateral_frontal,25.5,0.1678652295460252
meditation,Retrieval,2,lateral_frontal,26.0,0.0994820241259942
meditation,Retrieval,2,lateral_frontal,26.5,0.0881258407976398
meditation,Retrieval,2,lateral_frontal,27.0,0.1017502644326147
meditation,Retrieval,2,lateral_frontal,27.5,0.0838213609900151
meditation,Retrieval,2,lateral_frontal,28.0,0.1087276475018788
meditation,Retrieval,2,lateral_frontal,28.5,0.1040871033313694
meditation,Retrieval,2,lateral_frontal,29.0,0.0923495387208863
meditation,Retrieval,2,lateral_frontal,29.5,0.0957689106858907
meditation,Retrieval,2,lateral_frontal,30.0,0.1300511719164861
meditation,Retrieval,2,lateral_frontal,30.5,0.0968144764180994
meditation,Retrieval,2,lateral_frontal,31.0,0.0754494751354105
meditation,Retrieval,2,lateral_frontal,31.5,0.0725744803370317
meditation,Retrieval,2,lateral_frontal,32.0,0.061240661507438
meditation,Retrieval,2,lateral_frontal,32.5,0.0515078163609987
meditation,Retrieval,2,lateral_frontal,33.0,0.038111613447485
meditation,Retrieval,2,lateral_frontal,33.5,0.0532541283435476
meditation,Retrieval,2,lateral_frontal,34.0,0.067807051642603
meditation,Retrieval,2,lateral_frontal,34.5,0.0566054109709895
meditation,Retrieval,2,lateral_frontal,35.0,0.0813120645311729
meditation,Retrieval,2,lateral_frontal,35.5,0.0307688843425374
meditation,Retrieval,2,lateral_frontal,36.0,0.0225399080470854
meditation,Retrieval,2,lateral_frontal,36.5,0.0174472654230673
meditation,Retrieval,2,lateral_frontal,37.0,0.0205774797455029
meditation,Retrieval,2,lateral_frontal,37.5,0.0235500351340204
meditation,Retrieval,2,lateral_frontal,38.0,0.013417369850273
meditation,Retrieval,2,lateral_frontal,38.5,0.0126749695261138
meditation,Retrieval,2,lateral_frontal,39.0,0.0085762214621396
meditation,Retrieval,2,lateral_frontal,39.5,0.0073217712586772
meditation,Retrieval,2,lateral_frontal,40.0,0.0045376837642941
meditation,Retrieval,3,lateral_frontal,0.5,0.0749819025721839
meditation,Retrieval,3,lateral_frontal,1.0,0.762344326760167
meditation,Retrieval,3,lateral_frontal,1.5,2.634608491074452
meditation,Retrieval,3,lateral_frontal,2.0,1.969540423297226
meditation,Retrieval,3,lateral_frontal,2.5,1.379303597038997
meditation,Retrieval,3,lateral_frontal,3.0,1.0809758115987775
meditation,Retrieval,3,lateral_frontal,3.5,0.6899880203313256
meditation,Retrieval,3,lateral_frontal,4.0,0.8688294121333568
meditation,Retrieval,3,lateral_frontal,4.5,0.9242726007285088
meditation,Retrieval,3,lateral_frontal,5.0,0.8339444034466438
meditation,Retrieval,3,lateral_frontal,5.5,0.8557389635705156
meditation,Retrieval,3,lateral_frontal,6.0,1.3494872075728803
meditation,Retrieval,3,lateral_frontal,6.5,1.4614897288239823
meditation,Retrieval,3,lateral_frontal,7.0,0.9332140442307324
meditation,Retrieval,3,lateral_frontal,7.5,0.4752259697121981
meditation,Retrieval,3,lateral_frontal,8.0,0.4625980641837153
meditation,Retrieval,3,lateral_frontal,8.5,0.5580676632081307
meditation,Retrieval,3,lateral_frontal,9.0,0.7248398247936503
meditation,Retrieval,3,lateral_frontal,9.5,0.5786016115018763
meditation,Retrieval,3,lateral_frontal,10.0,0.6435018830141468
meditation,Retrieval,3,lateral_frontal,10.5,0.8778045907062196
meditation,Retrieval,3,lateral_frontal,11.0,1.2430115763964782
meditation,Retrieval,3,lateral_frontal,11.5,0.8069190388936229
meditation,Retrieval,3,lateral_frontal,12.0,0.4423443009957106
meditation,Retrieval,3,lateral_frontal,12.5,0.4533610345603978
meditation,Retrieval,3,lateral_frontal,13.0,0.5823837028038035
meditation,Retrieval,3,lateral_frontal,13.5,0.3395491472108464
meditation,Retrieval,3,lateral_frontal,14.0,0.4015823033651777
meditation,Retrieval,3,lateral_frontal,14.5,0.3953564631265873
meditation,Retrieval,3,lateral_frontal,15.0,0.3485817270490992
meditation,Retrieval,3,lateral_frontal,15.5,0.4631520430851157
meditation,Retrieval,3,lateral_frontal,16.0,0.341403470984284
meditation,Retrieval,3,lateral_frontal,16.5,0.3012924222579975
meditation,Retrieval,3,lateral_frontal,17.0,0.2775099028443027
meditation,Retrieval,3,lateral_frontal,17.5,0.2919056445153243
meditation,Retrieval,3,lateral_frontal,18.0,0.3748132701004669
meditation,Retrieval,3,lateral_frontal,18.5,0.5279338500768453
meditation,Retrieval,3,lateral_frontal,19.0,0.5308447746560779
meditation,Retrieval,3,lateral_frontal,19.5,0.3090989486377748
meditation,Retrieval,3,lateral_frontal,20.0,0.4187967076705918
meditation,Retrieval,3,lateral_frontal,20.5,0.1973062487137609
meditation,Retrieval,3,lateral_frontal,21.0,0.4632654481559488
meditation,Retrieval,3,lateral_frontal,21.5,0.540799248872662
meditation,Retrieval,3,lateral_frontal,22.0,0.3383092758858109
meditation,Retrieval,3,lateral_frontal,22.5,0.331008546973352
meditation,Retrieval,3,lateral_frontal,23.0,0.4527206700179643
meditation,Retrieval,3,lateral_frontal,23.5,0.4867492736034539
meditation,Retrieval,3,lateral_frontal,24.0,0.2750484098776245
meditation,Retrieval,3,lateral_frontal,24.5,0.6529704397394465
meditation,Retrieval,3,lateral_frontal,25.0,0.4781306186282286
meditation,Retrieval,3,lateral_frontal,25.5,0.4638080216817979
meditation,Retrieval,3,lateral_frontal,26.0,0.4385838618183646
meditation,Retrieval,3,lateral_frontal,26.5,0.2944357458801876
meditation,Retrieval,3,lateral_frontal,27.0,0.4398626983990004
meditation,Retrieval,3,lateral_frontal,27.5,0.2929857227052005
meditation,Retrieval,3,lateral_frontal,28.0,0.3470447931765977
meditation,Retrieval,3,lateral_frontal,28.5,0.4487011019358813
meditation,Retrieval,3,lateral_frontal,29.0,0.4945931054369674
meditation,Retrieval,3,lateral_frontal,29.5,0.4756745755009223
meditation,Retrieval,3,lateral_frontal,30.0,0.3913287745475432
meditation,Retrieval,3,lateral_frontal,30.5,0.3881116921933962
meditation,Retrieval,3,lateral_frontal,31.0,0.2580493517651322
meditation,Retrieval,3,lateral_frontal,31.5,0.4097263727799262
meditation,Retrieval,3,lateral_frontal,32.0,0.364785488348242
meditation,Retrieval,3,lateral_frontal,32.5,0.4067142861631987
meditation,Retrieval,3,lateral_frontal,33.0,0.3243462576753154
meditation,Retrieval,3,lateral_frontal,33.5,0.2928738552813157
meditation,Retrieval,3,lateral_frontal,34.0,0.4533074662411208
meditation,Retrieval,3,lateral_frontal,34.5,0.3488407903941018
meditation,Retrieval,3,lateral_frontal,35.0,0.2111425429474355
meditation,Retrieval,3,lateral_frontal,35.5,0.2162011277358986
meditation,Retrieval,3,lateral_frontal,36.0,0.2343372213996004
meditation,Retrieval,3,lateral_frontal,36.5,0.3124244481409514
meditation,Retrieval,3,lateral_frontal,37.0,0.2538778448686932
meditation,Retrieval,3,lateral_frontal,37.5,0.1902884025997706
meditation,Retrieval,3,lateral_frontal,38.0,0.1594797956743359
meditation,Retrieval,3,lateral_frontal,38.5,0.0583124226725556
meditation,Retrieval,3,lateral_frontal,39.0,0.0826826084729305
meditation,Retrieval,3,lateral_frontal,39.5,0.1147170017806449
meditation,Retrieval,3,lateral_frontal,40.0,0.0523920537272408
meditation,Retrieval,4,lateral_frontal,0.5,0.5367660716815086
meditation,Retrieval,4,lateral_frontal,1.0,4.475565571416447
meditation,Retrieval,4,lateral_frontal,1.5,8.730347132884239
meditation,Retrieval,4,lateral_frontal,2.0,15.824570397188936
meditation,Retrieval,4,lateral_frontal,2.5,11.025883614202735
meditation,Retrieval,4,lateral_frontal,3.0,4.292790322914676
meditation,Retrieval,4,lateral_frontal,3.5,2.732264947730105
meditation,Retrieval,4,lateral_frontal,4.0,0.7280407049143632
meditation,Retrieval,4,lateral_frontal,4.5,1.4886223422415237
meditation,Retrieval,4,lateral_frontal,5.0,0.8480179191214546
meditation,Retrieval,4,lateral_frontal,5.5,1.710764098960352
meditation,Retrieval,4,lateral_frontal,6.0,1.460204814469428
meditation,Retrieval,4,lateral_frontal,6.5,0.8250568868509713
meditation,Retrieval,4,lateral_frontal,7.0,1.1465192571894254
meditation,Retrieval,4,lateral_frontal,7.5,1.0719721030753948
meditation,Retrieval,4,lateral_frontal,8.0,0.9741287826619188
meditation,Retrieval,4,lateral_frontal,8.5,0.5483735089952017
meditation,Retrieval,4,lateral_frontal,9.0,0.7169162922995911
meditation,Retrieval,4,lateral_frontal,9.5,0.8469878412791527
meditation,Retrieval,4,lateral_frontal,10.0,0.6820954053216496
meditation,Retrieval,4,lateral_frontal,10.5,0.7997780589497279
meditation,Retrieval,4,lateral_frontal,11.0,1.0239392586023042
meditation,Retrieval,4,lateral_frontal,11.5,0.8540894098607353
meditation,Retrieval,4,lateral_frontal,12.0,0.444574443428008
meditation,Retrieval,4,lateral_frontal,12.5,0.4361359153374214
meditation,Retrieval,4,lateral_frontal,13.0,0.4897835875374833
meditation,Retrieval,4,lateral_frontal,13.5,0.4746373083071808
meditation,Retrieval,4,lateral_frontal,14.0,0.4080673665496757
meditation,Retrieval,4,lateral_frontal,14.5,0.3800627277761574
meditation,Retrieval,4,lateral_frontal,15.0,0.4444439621196444
meditation,Retrieval,4,lateral_frontal,15.5,0.4028421560904199
meditation,Retrieval,4,lateral_frontal,16.0,0.2690177502423813
meditation,Retrieval,4,lateral_frontal,16.5,0.3374243060449571
meditation,Retrieval,4,lateral_frontal,17.0,0.6869264255493193
meditation,Retrieval,4,lateral_frontal,17.5,0.4529597513074891
meditation,Retrieval,4,lateral_frontal,18.0,0.2516718760526363
meditation,Retrieval,4,lateral_frontal,18.5,0.3901143814003269
meditation,Retrieval,4,lateral_frontal,19.0,0.501057919024145
meditation,Retrieval,4,lateral_frontal,19.5,0.3259788339687554
meditation,Retrieval,4,lateral_frontal,20.0,0.6161937500952518
meditation,Retrieval,4,lateral_frontal,20.5,0.3554435750287147
meditation,Retrieval,4,lateral_frontal,21.0,0.3369381781045226
meditation,Retrieval,4,lateral_frontal,21.5,0.4599681569022152
meditation,Retrieval,4,lateral_frontal,22.0,0.5154762812242353
meditation,Retrieval,4,lateral_frontal,22.5,0.6091434978518836
meditation,Retrieval,4,lateral_frontal,23.0,0.646998818624114
meditation,Retrieval,4,lateral_frontal,23.5,0.4886408993367485
meditation,Retrieval,4,lateral_frontal,24.0,0.3219978159764841
meditation,Retrieval,4,lateral_frontal,24.5,0.2686017224843445
meditation,Retrieval,4,lateral_frontal,25.0,0.2460373699882065
meditation,Retrieval,4,lateral_frontal,25.5,0.4479265759604883
meditation,Retrieval,4,lateral_frontal,26.0,0.3308081709260291
meditation,Retrieval,4,lateral_frontal,26.5,0.2500866036632881
meditation,Retrieval,4,lateral_frontal,27.0,0.2325733862920438
meditation,Retrieval,4,lateral_frontal,27.5,0.2234530527424067
meditation,Retrieval,4,lateral_frontal,28.0,0.2519931469748683
meditation,Retrieval,4,lateral_frontal,28.5,0.2365843242236216
meditation,Retrieval,4,lateral_frontal,29.0,0.2078812514140099
meditation,Retrieval,4,lateral_frontal,29.5,0.2473042487799426
meditation,Retrieval,4,lateral_frontal,30.0,0.248773657400441
meditation,Retrieval,4,lateral_frontal,30.5,0.2208938607935887
meditation,Retrieval,4,lateral_frontal,31.0,0.1707166114158471
meditation,Retrieval,4,lateral_frontal,31.5,0.2543116018788054
meditation,Retrieval,4,lateral_frontal,32.0,0.1199974408355473
meditation,Retrieval,4,lateral_frontal,32.5,0.186477776580126
meditation,Retrieval,4,lateral_frontal,33.0,0.2529313244151847
meditation,Retrieval,4,lateral_frontal,33.5,0.257684696096617
meditation,Retrieval,4,lateral_frontal,34.0,0.1131059240346148
meditation,Retrieval,4,lateral_frontal,34.5,0.1282908246037145
meditation,Retrieval,4,lateral_frontal,35.0,0.1165673515845525
meditation,Retrieval,4,lateral_frontal,35.5,0.155666736576977
meditation,Retrieval,4,lateral_frontal,36.0,0.0880764688524699
meditation,Retrieval,4,lateral_frontal,36.5,0.0902311339020566
meditation,Retrieval,4,lateral_frontal,37.0,0.0928282852843932
meditation,Retrieval,4,lateral_frontal,37.5,0.0894949061317491
meditation,Retrieval,4,lateral_frontal,38.0,0.057602967441971
meditation,Retrieval,4,lateral_frontal,38.5,0.0403643467883053
meditation,Retrieval,4,lateral_frontal,39.0,0.0217994637001259
meditation,Retrieval,4,lateral_frontal,39.5,0.0188131275138845
meditation,Retrieval,4,lateral_frontal,40.0,0.0213965922833684
meditation,Retrieval,5,lateral_frontal,0.5,0.1372791454728506
meditation,Retrieval,5,lateral_frontal,1.0,1.7233032906913448
meditation,Retrieval,5,lateral_frontal,1.5,3.361913618455292
meditation,Retrieval,5,lateral_frontal,2.0,3.183223820565037
meditation,Retrieval,5,lateral_frontal,2.5,2.8680536022998857
meditation,Retrieval,5,lateral_frontal,3.0,0.9801039871312148
meditation,Retrieval,5,lateral_frontal,3.5,0.5873466117492966
meditation,Retrieval,5,lateral_frontal,4.0,0.4858536640506322
meditation,Retrieval,5,lateral_frontal,4.5,0.5768422421571506
meditation,Retrieval,5,lateral_frontal,5.0,0.3991419424708011
meditation,Retrieval,5,lateral_frontal,5.5,0.6792412695856287
meditation,Retrieval,5,lateral_frontal,6.0,0.4511439856024984
meditation,Retrieval,5,lateral_frontal,6.5,0.2625373954758672
meditation,Retrieval,5,lateral_frontal,7.0,0.1688836031430131
meditation,Retrieval,5,lateral_frontal,7.5,0.1241233819094995
meditation,Retrieval,5,lateral_frontal,8.0,0.1345925094107955
meditation,Retrieval,5,lateral_frontal,8.5,0.1656986937417399
meditation,Retrieval,5,lateral_frontal,9.0,0.3005097734605041
